OID,GISJOIN,AREA,YEAR,AREA11,AREA12,AREA21,AREA22,AREA23,AREA24,AREA31,AREA41,AREA42,AREA43,AREA52,AREA71,AREA81,AREA82,AREA90,AREA95,PROP11,PROP12,PROP21,PROP22,PROP23,PROP24,PROP31,PROP41,PROP42,PROP43,PROP52,PROP71,PROP81,PROP82,PROP90,PROP95
-1,G2201270,2478129300.000000000000000,2011,23997600.000000000000000,,63223200.000000000000000,26565300.000000000000000,2907900.000000000000000,990900.000000000000000,1197000.000000000000000,69686100.000000000000000,1376119800.000000000000000,90747000.000000000000000,328740300.000000000000000,75735000.000000000000000,30376800.000000000000000,1504800.000000000000000,371301300.000000000000000,15036300.000000000000000,0.009683756210784,,0.025512470233091,0.010719900692833,0.001173425454435,0.000399858070360,0.000483025643577,0.028120445531232,0.555305891423825,0.036619154617961,0.132656637407903,0.030561359328587,0.012257956031592,0.000607232237640,0.149831286043065,0.006067601073116
-1,G2300010,1287540900.000000000000000,2011,66818700.000000000000000,,73738800.000000000000000,47356200.000000000000000,22448700.000000000000000,9243000.000000000000000,7437600.000000000000000,161638200.000000000000000,191015100.000000000000000,388998900.000000000000000,29514600.000000000000000,7631100.000000000000000,114356700.000000000000000,25128900.000000000000000,122796000.000000000000000,19418400.000000000000000,0.051896370825968,,0.057271035040518,0.036780346162207,0.017435329627199,0.007178801077309,0.005776593194049,0.125540244973965,0.148356529878002,0.302125470344282,0.022923232962930,0.005926879682036,0.088817916386190,0.019516972237542,0.095372504283165,0.015081773324638
-1,G2300030,17683310700.000000000000000,2011,392453100.000000000000000,,188015400.000000000000000,85707000.000000000000000,28343700.000000000000000,10269900.000000000000000,88990200.000000000000000,2674857600.000000000000000,3621921300.000000000000000,5658453000.000000000000000,1370864700.000000000000000,228177000.000000000000000,209175300.000000000000000,956938500.000000000000000,2069882100.000000000000000,95197500.000000000000000,0.022193417661321,,0.010632364221254,0.004846773404259,0.001602850307889,0.000580767944093,0.005032439994395,0.151264525369675,0.204821447829902,0.319988326620309,0.077523079431048,0.012903522641832,0.011828967072325,0.054115347303150,0.117052860469165,0.005383465891373
-1,G2300050,2383938000.000000000000000,2011,225580500.000000000000000,,186222600.000000000000000,112655700.000000000000000,45959400.000000000000000,22352400.000000000000000,9647100.000000000000000,237683700.000000000000000,360459000.000000000000000,683096400.000000000000000,79646400.000000000000000,19023300.000000000000000,132642000.000000000000000,22386600.000000000000000,198054900.000000000000000,48528000.000000000000000,0.094625153842088,,0.078115538239669,0.047256136694830,0.019278773189571,0.009376250556852,0.004046707590550,0.099702131515165,0.151203177263838,0.286541176825907,0.033409593705877,0.007979779675478,0.055639869828829,0.009390596567528,0.083078880407125,0.020356234096692
-1,G2300070,4516519500.000000000000000,2011,116879400.000000000000000,,71546400.000000000000000,28348200.000000000000000,9860400.000000000000000,2315700.000000000000000,15859800.000000000000000,1251903600.000000000000000,1102100400.000000000000000,1140816600.000000000000000,394619400.000000000000000,44803800.000000000000000,50013900.000000000000000,16357500.000000000000000,250668900.000000000000000,19467900.000000000000000,0.025878201123675,,0.015841047514574,0.006276558752818,0.002183185525934,0.000512717812909,0.003511509249545,0.277183260251616,0.244015419395400,0.252587551099912,0.087372455715070,0.009919983739692,0.011073549001615,0.003621704721966,0.055500457819345,0.004310376607474
-1,G2300090,4386598200.000000000000000,2011,284527800.000000000000000,,85933800.000000000000000,63875700.000000000000000,21388500.000000000000000,4903200.000000000000000,17854200.000000000000000,517299300.000000000000000,1319660100.000000000000000,1103870700.000000000000000,271390500.000000000000000,76371300.000000000000000,28998900.000000000000000,31565700.000000000000000,464730300.000000000000000,94228200.000000000000000,0.064862972861294,,0.019590077796503,0.014561557062600,0.004875873974507,0.001117768205896,0.004070169909795,0.117927212936895,0.300839064767774,0.251646184508077,0.061868100889660,0.017410142556480,0.006610794670002,0.007195940581018,0.105943211302097,0.021480927977402
-1,G2300110,2463543900.000000000000000,2011,220274100.000000000000000,,116082000.000000000000000,69792300.000000000000000,24912900.000000000000000,8627400.000000000000000,5732100.000000000000000,420031800.000000000000000,248132700.000000000000000,730208700.000000000000000,43405200.000000000000000,11502900.000000000000000,163402200.000000000000000,62074800.000000000000000,293140800.000000000000000,46224000.000000000000000,0.089413507102512,,0.047119923456611,0.028330041124901,0.010112626773162,0.003502028114863,0.002326769983681,0.170499011606816,0.100721850339261,0.296405799791106,0.017619008128899,0.004669249044030,0.066328105620525,0.025197358975417,0.118991506504106,0.018763213434110
-1,G2300130,976529700.000000000000000,2011,36737100.000000000000000,,50248800.000000000000000,30096000.000000000000000,8649000.000000000000000,2702700.000000000000000,10940400.000000000000000,235239300.000000000000000,179265600.000000000000000,178789500.000000000000000,38575800.000000000000000,19556100.000000000000000,41057100.000000000000000,26919000.000000000000000,91091700.000000000000000,26661600.000000000000000,0.037620053952276,,0.051456499479739,0.030819339135307,0.008856873477581,0.002767657757875,0.011203345889019,0.240893134125875,0.183574140141360,0.183086597366163,0.039502945993348,0.020026119021265,0.042043882536292,0.027565981864146,0.093281033848740,0.027302395411015
-1,G2300150,1235108700.000000000000000,2011,58162500.000000000000000,,60887700.000000000000000,16673400.000000000000000,3766500.000000000000000,828000.000000000000000,5355000.000000000000000,219479400.000000000000000,203653800.000000000000000,361039500.000000000000000,29541600.000000000000000,9115200.000000000000000,43995600.000000000000000,16511400.000000000000000,164055600.000000000000000,42043500.000000000000000,0.047090996930068,,0.049297442403248,0.013499540566753,0.003049529162899,0.000670386339275,0.004335650781182,0.177700472840973,0.164887349591174,0.292313947752129,0.023918218696055,0.007380079178456,0.035620832401229,0.013368378022113,0.132826851596139,0.034040323738307
-1,G2300170,5635139400.000000000000000,2011,232480800.000000000000000,,113680800.000000000000000,45172800.000000000000000,12955500.000000000000000,3122100.000000000000000,16498800.000000000000000,1597583700.000000000000000,1114969500.000000000000000,1663049700.000000000000000,285833700.000000000000000,59858100.000000000000000,88508700.000000000000000,42391800.000000000000000,319101300.000000000000000,39563100.000000000000000,0.041255554387883,,0.020173555954978,0.008016270192003,0.002299055813952,0.000554041307301,0.002927842388424,0.283503847305002,0.197860145216638,0.295121306138407,0.050723447941678,0.010622292680107,0.015706567968842,0.007522759774142,0.056627046351329,0.007020784614485
-1,G2300190,9212630400.000000000000000,2011,414480600.000000000000000,,182639700.000000000000000,97021800.000000000000000,44735400.000000000000000,18097200.000000000000000,19873800.000000000000000,1228230000.000000000000000,1849504500.000000000000000,2854741500.000000000000000,595043100.000000000000000,74800800.000000000000000,134518500.000000000000000,143541000.000000000000000,1384108200.000000000000000,171294300.000000000000000,0.044990473079220,,0.019824924269186,0.010531389601823,0.004855876992525,0.001964390105132,0.002157234051200,0.133320229583942,0.200757483986333,0.309872574503803,0.064589924284817,0.008119374896447,0.014601530090689,0.015580892076165,0.150240283166033,0.018593419312686
-1,G2300210,11339053200.000000000000000,2011,1011108600.000000000000000,,65144700.000000000000000,18315000.000000000000000,5103000.000000000000000,1375200.000000000000000,86522400.000000000000000,1622968200.000000000000000,2822402700.000000000000000,3490708500.000000000000000,962303400.000000000000000,88605000.000000000000000,25848000.000000000000000,35372700.000000000000000,1003952700.000000000000000,99323100.000000000000000,0.089170460898799,,0.005745162215131,0.001615214222648,0.000450037574566,0.000121279967185,0.007630478354224,0.143130839178001,0.248909908986052,0.307848321939260,0.084866292011047,0.007814144482539,0.002279555404150,0.003119546171633,0.088539376462225,0.008759382132540
-1,G2300230,671174100.000000000000000,2011,17714700.000000000000000,,42095700.000000000000000,16384500.000000000000000,5501700.000000000000000,1545300.000000000000000,2664900.000000000000000,84639600.000000000000000,147029400.000000000000000,194816700.000000000000000,17136000.000000000000000,7146900.000000000000000,39569400.000000000000000,4205700.000000000000000,58420800.000000000000000,32302800.000000000000000,0.026393598918671,,0.062719494092516,0.024411698842372,0.008197127988103,0.002302383241546,0.003970504821327,0.126106773190443,0.219062982317107,0.290262541418091,0.025531378520119,0.010648354875434,0.058955493068043,0.006266183394145,0.087042691307665,0.048128794004417
-1,G2300250,10602040500.000000000000000,2011,371591100.000000000000000,,115983000.000000000000000,54279000.000000000000000,17158500.000000000000000,4788000.000000000000000,85067100.000000000000000,2385683100.000000000000000,2317922100.000000000000000,2495929500.000000000000000,1387783800.000000000000000,117889200.000000000000000,105438600.000000000000000,99681300.000000000000000,949881600.000000000000000,90917100.000000000000000,0.035049017215129,,0.010939686563167,0.005119674839952,0.001618414870232,0.000451611178056,0.008023653559897,0.225021126829312,0.218629809987992,0.235419728872003,0.130897802173082,0.011119482141197,0.009945123299614,0.009402086324798,0.089594224809837,0.008575434134589
-1,G2300270,1951384500.000000000000000,2011,57309300.000000000000000,,76750200.000000000000000,31769100.000000000000000,8170200.000000000000000,2129400.000000000000000,5259600.000000000000000,521279100.000000000000000,258076800.000000000000000,549680400.000000000000000,61149600.000000000000000,11824200.000000000000000,84318300.000000000000000,45729900.000000000000000,202063500.000000000000000,35874900.000000000000000,0.029368532956985,,0.039331151805295,0.016280287149970,0.004186873473680,0.001091225230087,0.002695317094094,0.267132950989413,0.132253177167288,0.281687386570919,0.031336520301355,0.006059390140692,0.043209475118819,0.023434592208763,0.103548788052790,0.018384331739849
-1,G2300290,7140303900.000000000000000,2011,497170800.000000000000000,,93309300.000000000000000,43506000.000000000000000,15284700.000000000000000,3994200.000000000000000,14235300.000000000000000,822846600.000000000000000,1505361600.000000000000000,2097419400.000000000000000,496722600.000000000000000,115464600.000000000000000,37071900.000000000000000,123542100.000000000000000,1086993900.000000000000000,186372900.000000000000000,0.069628801093466,,0.013067973199292,0.006093017973647,0.002140623174316,0.000559387955462,0.001993654639826,0.115239716897764,0.210825984591496,0.293743715866211,0.069566030655922,0.016170824325839,0.005191921873241,0.017302078697239,0.152233562495848,0.026101536098485
