OID,GISJOIN,State,cofips,AREA,YEAR,AREA11,AREA12,AREA21,AREA22,AREA23,AREA24,AREA31,AREA41,AREA42,AREA43,AREA52,AREA71,AREA81,AREA82,AREA90,AREA95,PROP11,PROP12,PROP21,PROP22,PROP23,PROP24,PROP31,PROP41,PROP42,PROP43,PROP52,PROP71,PROP81,PROP82,PROP90,PROP95
-1,G1201030,120,12103,752023800,2011,28689300,,107181000,249628500,172710900,54467100,4949100,54000,21963600,762300,11659500,2354400,2249100,,80220600,15134400,0.038149458,,0.142523415,0.331942287,0.229661481,0.072427362,0.006581042,7.18E-05,0.029205991,0.001013665,0.015504164,0.003130752,0.00299073,,0.106672954,0.020124895
-1,G1201050,120,12105,5207038200,2011,386048700,,505262700,216616500,100218600,34796700,100638000,370800,193598100,5388300,534715200,405593100,682982100,464155200,1277352000,299302200,0.074139786,,0.097034568,0.041600713,0.019246757,0.006682628,0.019327302,7.12E-05,0.037180081,0.001034811,0.102690854,0.077893245,0.131165179,0.089139964,0.245312585,0.057480316
-1,G1201070,120,12107,2141698500,2011,216514800,,192182400,37101600,8676000,2549700,9151200,2009700,637038000,14210100,317817900,95382900,102061800,37095300,397426500,72480600,0.101094902,,0.089733639,0.017323447,0.00405099,0.001190504,0.00427287,0.000938367,0.297445229,0.006634968,0.148395257,0.044536101,0.047654607,0.017320505,0.185566036,0.033842579
-1,G1201090,120,12109,1717302600,2011,160255800,,131940000,95847300,33773400,6609600,14818500,3862800,334720800,14704200,223427700,48895200,36459900,90507600,423875700,97604100,0.093318324,,0.076829791,0.055812703,0.01966654,0.003848827,0.008628939,0.002249341,0.194910786,0.008562381,0.130103862,0.028472093,0.021230912,0.05270335,0.246826447,0.056835703
-1,G1201110,120,12111,1489979700,2011,15983100,,202832100,124775100,43607700,12326400,4959000,360900,26382600,419400,18201600,10170900,182666700,544632300,238689000,63972900,0.010727059,,0.136130781,0.083742819,0.029267311,0.008272864,0.003328233,0.000242218,0.017706684,0.00028148,0.012216005,0.0068262,0.122596771,0.365530014,0.160196142,0.042935417
-1,G1201130,120,12113,2650670100,2011,22578300,,224529300,66489300,20583000,6052500,15164100,7110900,916601400,24653700,409133700,139363200,42989400,251773200,454462200,49185900,0.008517959,,0.084706618,0.025083959,0.007765206,0.002283385,0.005720855,0.00268268,0.345799879,0.009300931,0.154351045,0.052576592,0.016218314,0.094984736,0.171451815,0.018556025
-1,G1201150,120,12115,1495446300,2011,20115900,,227489400,161294400,103036500,27898200,4212000,8342100,72013500,981900,99892800,23133600,176421600,23452200,414015300,133146900,0.013451436,,0.15212141,0.107857032,0.068900167,0.018655434,0.00281655,0.005578335,0.04815519,0.000656593,0.066797985,0.015469362,0.117972541,0.015682409,0.276850663,0.089034892
-1,G1201170,120,12117,894329100,2011,78674400,,173705400,117769500,53767800,14463000,967500,39600,48918600,3389400,19880100,8665200,36870300,9443700,251186400,76588200,0.087970301,,0.194229842,0.131684746,0.060120821,0.016171899,0.001081817,4.43E-05,0.054698656,0.00378988,0.022229065,0.009689051,0.04122677,0.010559536,0.280865735,0.085637603
-1,G1201190,120,12119,1501749900,2011,20017800,,82859400,34148700,26725500,4869000,11193300,3037500,245792700,549900,84249000,23854500,386540100,5508000,497541600,74862900,0.01332965,,0.055175233,0.022739272,0.017796239,0.003242218,0.007453505,0.00202264,0.163670862,0.000366173,0.056100553,0.015884469,0.257393125,0.003667721,0.331307896,0.049850444
-1,G1201210,120,12121,1792924200,2011,8089200,,101698200,31086900,3503700,912600,8020800,20324700,413424000,72134100,334243800,194799600,316507500,187408800,93347100,7423200,0.004511736,,0.056721974,0.017338658,0.001954182,0.000509001,0.004473586,0.011336062,0.230586435,0.040232655,0.186423832,0.1086491,0.176531445,0.104526895,0.052064164,0.004140275
-1,G1201230,120,12123,2718994500,2011,4951800,,112177800,24627600,3957300,1251900,26572500,4028400,610676100,54273600,455762700,176243400,21141000,21724200,951580800,250025400,0.001821188,,0.04125709,0.009057613,0.001455428,0.000460428,0.009772914,0.001481577,0.224596298,0.019960908,0.167621781,0.064819329,0.007775301,0.007989792,0.349975257,0.091955096
-1,G1201250,120,12125,646839000,2011,7795800,,28096200,6392700,995400,216900,1160100,581400,199961100,8672400,106361100,58546800,59399100,14772600,144064800,9822600,0.012052149,,0.043436156,0.009882985,0.001538868,0.000335323,0.001793491,0.000898833,0.309135813,0.013407355,0.164432108,0.090512168,0.091829806,0.022838141,0.222721264,0.015185541
-1,G1201270,120,12127,3158977500,2011,275453100,,342563400,208336500,64807200,15662700,14688900,430200,694016100,5201100,243983700,69667200,118484100,11489400,722694600,371499300,0.087196917,,0.108441228,0.065950612,0.020515246,0.004958155,0.004649891,0.000136183,0.219696437,0.00164645,0.077235023,0.022053718,0.037507105,0.003637063,0.228774849,0.117601123
-1,G1201290,120,12129,1593243900,2011,14642100,,65612700,13926600,2904300,566100,6881400,30879000,517791600,73166400,65839500,22771800,7938000,21162600,620343900,128817900,0.009190118,,0.04118183,0.008741035,0.001822885,0.000355313,0.004319113,0.019381213,0.324992049,0.045922912,0.041324181,0.014292727,0.004982288,0.013282712,0.38935903,0.080852593
-1,G1201310,120,12131,2766906900,2011,27663300,,148489200,42969600,13712400,2566800,18603000,16117200,1030113900,51423300,543557700,101234700,119015100,118626300,496648800,36165600,0.009997915,,0.053666135,0.015529832,0.004955859,0.000927678,0.006723392,0.005824988,0.372297998,0.018585121,0.196449581,0.036587678,0.043013771,0.042873253,0.179496029,0.013070769
-1,G1201330,120,12133,1595303100,2011,36041400,,83844000,18381600,2308500,539100,8045100,2643300,490562100,21651300,355565700,112515300,87684300,36777600,308605500,30138300,0.022592196,,0.052556784,0.011522325,0.00144706,0.00033793,0.005042992,0.001656927,0.30750401,0.013571904,0.222882849,0.070529105,0.054964038,0.023053676,0.193446311,0.018891896
-1,G1300010,130,13001,1326743100,2011,6948900,,52593300,29047500,7434900,2235600,2511900,17610300,270686700,15893100,188780400,51440400,51551100,250811100,349466400,29731500,0.005237563,,0.039640907,0.021893839,0.005603873,0.001685029,0.001893283,0.013273331,0.204023447,0.011979033,0.142288586,0.038771937,0.038855374,0.189042702,0.263401709,0.022409387
-1,G1300030,130,13003,892334700,2011,2788200,,35865000,10536300,1915200,598500,503100,5532300,208442700,13315500,128997000,46743300,30502800,128655000,240194700,37745100,0.003124612,,0.040192318,0.011807565,0.00214628,0.000670712,0.000563802,0.006199804,0.233592507,0.014922091,0.144561228,0.052383147,0.034183138,0.144177964,0.269175568,0.042299263
-1,G1300050,130,13005,740279700,2011,1973700,,32607000,15268500,3545100,845100,339300,5419800,143416800,3590100,105968700,35721000,38070000,149058000,178647300,25809300,0.002666154,,0.044046865,0.020625312,0.004788866,0.001141596,0.00045834,0.007321287,0.193733261,0.004849653,0.14314684,0.048253383,0.051426508,0.201353624,0.241324056,0.034864255
-1,G1300070,130,13007,904264200,2011,5185800,,32742000,7186500,713700,86400,1201500,86028300,180238500,44168400,31022100,81894600,50697900,269213400,101274300,12610800,0.005734828,,0.036208444,0.007947345,0.00078926,9.55E-05,0.001328705,0.095136244,0.199320619,0.048844574,0.034306456,0.090564903,0.056065362,0.297715424,0.111996361,0.013945924
-1,G1300090,130,13009,694819800,2011,26797500,,47087100,16654500,5121900,1712700,4119300,192920400,145397700,32039100,30992400,88057800,57421800,6843600,38119500,1534500,0.038567554,,0.067768794,0.023969524,0.007371552,0.002464956,0.005928588,0.2776553,0.209259581,0.04611138,0.044604946,0.12673473,0.082642723,0.00984946,0.054862426,0.002208486
-1,G1300110,130,13011,605760300,2011,4203900,,34353000,14721300,3927600,1132200,4449600,289237500,33475500,4037400,9664200,61359300,124963200,57600,19814400,363600,0.006939874,,0.05671055,0.024302187,0.006483753,0.001869056,0.00734548,0.477478468,0.055261958,0.006665013,0.015953835,0.101293036,0.206291498,9.51E-05,0.032709968,0.000600237
-1,G1300130,130,13013,421992000,2011,3467700,,52172100,43540200,10657800,3640500,3991500,110026800,30046500,3195000,2332800,29209500,114996600,156600,14339700,218700,0.008217454,,0.123632912,0.103177785,0.025255929,0.008626941,0.00945871,0.260731957,0.071201587,0.007571234,0.005528067,0.069218137,0.272508958,0.000371097,0.033980976,0.000518256
-1,G1300150,130,13015,1217584800,2011,26113500,,123572700,49736700,14589000,7386300,5678100,354681900,199116000,78013800,77719500,55450800,183871800,36462600,4554000,638100,0.021446966,,0.101490015,0.040848654,0.011981917,0.006066354,0.004663412,0.291299546,0.163533579,0.06407258,0.063830872,0.045541633,0.151013547,0.029946662,0.003740191,0.00052407
-1,G1300170,130,13017,657606600,2011,4432500,,35034300,10315800,2451600,1553400,673200,42839100,247653900,25572600,22105800,41796000,35899200,109486800,69320700,8471700,0.006740352,,0.053275469,0.015686886,0.003728065,0.002362203,0.001023712,0.065143963,0.376598866,0.038887383,0.033615539,0.063557756,0.054590693,0.166492855,0.105413632,0.012882626
-1,G1300190,130,13019,1185919200,2011,5392800,,44985600,10814400,1863900,910800,1127700,28232100,314811900,33399900,61218000,57758400,80551800,263049300,251908200,29894400,0.004547359,,0.037933107,0.009119002,0.001571692,0.000768012,0.000950908,0.023806091,0.265458136,0.028163723,0.051620717,0.048703487,0.067923515,0.221810474,0.212415989,0.025207788
-1,G1300210,130,13021,660207600,2011,14704200,,105349500,55530000,27577800,12598200,5353200,141101100,52560900,30788100,11151900,48963600,45613800,15731100,86473800,6710400,0.022272085,,0.159570262,0.084109907,0.041771406,0.01908218,0.008108359,0.21372232,0.079612685,0.046633968,0.016891505,0.074163945,0.069090086,0.023827505,0.13097971,0.010164076
-1,G1300230,130,13023,567547200,2011,3303000,,26872200,7032600,1161900,460800,900900,67682700,102021300,22054500,17896500,56187000,61814700,124127100,69532200,6499800,0.00581978,,0.047347956,0.012391216,0.002047231,0.000811915,0.001587357,0.119254751,0.179758265,0.038859323,0.03153306,0.098999696,0.108915523,0.218707977,0.122513511,0.01145244
-1,G1300250,130,13025,1158242400,2011,5766300,,53080200,12350700,1336500,208800,1339200,574200,292308300,3794400,198899100,66613500,36352800,23502600,415614600,46501200,0.004978492,,0.045828231,0.010663312,0.001153904,0.000180273,0.001156235,0.000495751,0.252372301,0.003275998,0.171724934,0.057512572,0.031386176,0.020291607,0.358832141,0.040148073
-1,G1300270,130,13027,1289316600,2011,6562800,,57094200,9368100,1533600,436500,255600,42230700,239029200,77441400,90486000,51976800,54099900,361959300,261795600,35046900,0.005090138,,0.044282529,0.007265942,0.001189467,0.000338551,0.000198245,0.032754329,0.185392168,0.060063913,0.070181366,0.04031345,0.041960136,0.28073733,0.203049895,0.02718254
-1,G1300290,130,13029,1155151800,2011,15908400,,54731700,15980400,3913200,874800,4922100,6306300,372557700,24000300,98039700,37161900,9733500,25030800,367359300,118631700,0.013771696,,0.047380526,0.013834026,0.003387607,0.000757303,0.004260998,0.005459282,0.322518391,0.02077675,0.084871703,0.032170577,0.008426165,0.02166884,0.318018203,0.102697931
-1,G1300310,130,13031,1783552500,2011,10989000,,86549400,44387100,12492900,4357800,1486800,19368900,208767600,30646800,160662600,67601700,62064900,478450800,547075800,48650400,0.006161299,,0.04852641,0.024886904,0.007004504,0.002443326,0.000833617,0.010859731,0.117051559,0.01718301,0.090080107,0.037902837,0.034798471,0.2682572,0.30673378,0.027277246
-1,G1300330,130,13033,2162566800,2011,8894700,,90413100,30854700,8828100,2162700,5065200,92063700,333298800,27418500,305079300,133221600,70729200,459318600,540574200,54644400,0.004113029,,0.041808235,0.014267629,0.004082232,0.001000062,0.002342217,0.042571494,0.154121852,0.012678683,0.141072775,0.061603461,0.032706134,0.212395104,0.249968787,0.025268306
-1,G1300350,130,13035,487013400,2011,12087900,,27238500,6349500,1998000,690300,3927600,119710800,119131200,12703500,30860100,52170300,83042100,213300,16643700,246600,0.024820467,,0.055929673,0.013037629,0.004102557,0.001417415,0.008064665,0.245805968,0.244615857,0.026084498,0.063366018,0.107122925,0.170512967,0.000437976,0.034175035,0.000506352
-1,G1300370,130,13037,734472900,2011,5827500,,20554200,4737600,832500,120600,916200,101835000,110601000,23117400,17323200,34995600,43990200,214180200,147312000,8129700,0.007934261,,0.027984967,0.00645034,0.001133466,0.000164199,0.001247425,0.138650453,0.150585542,0.031474817,0.023585894,0.047647231,0.059893564,0.291610759,0.200568326,0.011068754
-1,G1300390,130,13039,1690128000,2011,47489400,,73022400,25925400,8679600,2295900,13289400,579600,511375500,4180500,142247700,31648500,4373100,342900,477579600,347098500,0.028098109,,0.043205248,0.015339312,0.005135469,0.001358418,0.007862955,0.000342933,0.302566137,0.002473481,0.084163862,0.018725505,0.002587437,0.000202884,0.282570078,0.205368173
-1,G1300430,130,13043,644540400,2011,4888800,,27731700,12052800,2792700,607500,511200,10557000,92647800,10203300,78415200,31124700,43285500,147353400,165815100,16553700,0.00758494,,0.043025542,0.018699836,0.004332855,0.000942532,0.000793123,0.016379113,0.143742425,0.01583035,0.121660644,0.048289758,0.067157156,0.228617787,0.257260988,0.025682952
-1,G1300450,130,13045,1304793900,2011,20912400,,84755700,52680600,12457800,6067800,3095100,389601000,253897200,6864300,72362700,59503500,308523600,124200,32475600,1472400,0.016027359,,0.064957155,0.040374652,0.009547715,0.00465039,0.002372099,0.298591985,0.194587973,0.005260831,0.055459104,0.045603754,0.236453895,9.52E-05,0.024889448,0.001128454
-1,G1300470,130,13047,420778800,2011,911700,,56620800,27730800,8946000,2926800,524700,112644000,34958700,50878800,18062100,9398700,88755300,4880700,3176100,363600,0.002166697,,0.134561912,0.06590351,0.021260577,0.006955674,0.001246973,0.267703601,0.083080944,0.120915788,0.042925404,0.022336439,0.210931016,0.011599206,0.007548146,0.000864112
-1,G1300490,130,13049,2026369800,2011,5155200,,58586400,13714200,2032200,328500,3087000,1025100,518596200,9577800,250219800,92263500,13174200,5744700,959488200,93376800,0.002544057,,0.028911998,0.006767866,0.001002877,0.000162113,0.001523414,0.00050588,0.255923771,0.004726581,0.123481805,0.045531423,0.00650138,0.002834971,0.473501036,0.046080829
-1,G1300510,130,13051,1198093500,2011,91096200,,119235600,85525200,44019900,26811900,14611500,9114300,139874400,14306400,42566400,17482500,7680600,2455200,181945800,401367600,0.076034299,,0.099521114,0.071384412,0.036741623,0.022378804,0.012195626,0.007607336,0.116747483,0.011940971,0.035528446,0.014591933,0.006410685,0.002049256,0.151862772,0.33500524
-1,G1300530,130,13053,650504700,2011,5179500,,30453300,9720000,5243400,2890800,4523400,217753200,148501800,66953700,45281700,63905400,5486400,5231700,34967700,4412700,0.007962279,,0.046814881,0.014942244,0.008060511,0.004443934,0.006953678,0.334745006,0.228287052,0.102925774,0.069610104,0.098239721,0.008434067,0.008042525,0.053754723,0.006783502
-1,G1300550,130,13055,812080800,2011,2065500,,48879900,10053000,2116800,936000,435600,298872000,123374700,115285500,42240600,23172300,124096500,15298200,4620600,633600,0.002543466,,0.060190932,0.01237931,0.002606637,0.001152595,0.0005364,0.368032344,0.151924168,0.14196309,0.052015267,0.028534476,0.152812996,0.018838273,0.005689828,0.000780218
-1,G1300570,130,13057,1125125100,2011,29869200,,166005900,71716500,20922300,6144300,4498200,489569400,144737100,43096500,25407000,33294600,80386200,918900,8014500,544500,0.026547448,,0.147544393,0.063740912,0.018595532,0.005460993,0.003997955,0.435124414,0.128640895,0.038303741,0.022581489,0.029591909,0.071446455,0.000816709,0.007123208,0.000483946
-1,G1300590,130,13059,313458300,2011,2743200,,62286300,38368800,16713000,5362200,1628100,94642200,25799400,3584700,2192400,16688700,31741200,299700,11214900,193500,0.008751403,,0.198706814,0.122404798,0.053318097,0.017106582,0.005193992,0.301929156,0.082305685,0.011435971,0.006994232,0.053240575,0.101261316,0.000956108,0.035777965,0.000617307
-1,G1300610,130,13061,562633200,2011,55374300,,12789900,3215700,396000,42300,518400,103192200,157687200,27718200,24900300,22003200,21681900,107310600,23180400,2622600,0.098419894,,0.022732217,0.005715447,0.000703833,7.52E-05,0.000921382,0.183409369,0.280266433,0.049265134,0.04425672,0.039107539,0.038536475,0.190729235,0.041199844,0.004661296
-1,G1300630,130,13063,373897800,2011,5453100,,82026900,89047800,38365200,29010600,1086300,37773900,45744300,2589300,5910300,7094700,14958000,495000,13897800,444600,0.014584467,,0.219383211,0.238160802,0.102608788,0.077589652,0.002905339,0.10102734,0.122344395,0.006925154,0.015807261,0.018974971,0.040005584,0.001323891,0.03717005,0.001189095
-1,G1300650,130,13065,2134116900,2011,2375100,,76285800,25866000,1599300,411300,1401300,928800,638268300,2466000,251109000,160992000,10698300,5566500,874416600,81732600,0.001112919,,0.035745839,0.012120236,0.000749397,0.000192726,0.000656618,0.000435215,0.299078415,0.001155513,0.117664126,0.075437292,0.005012987,0.002608339,0.409732288,0.038298089
-1,G1300670,130,13067,892301400,2011,10737000,,257775300,214180200,79023600,38836800,1756800,121662900,118710000,3161700,3307500,7942500,21437100,,12858300,911700,0.01203293,,0.288888149,0.240031227,0.088561556,0.043524307,0.001968841,0.136347315,0.133038007,0.003543309,0.003706707,0.00890114,0.024024506,,0.014410265,0.00102174
-1,G1300690,130,13069,1560846600,2011,11408400,,65070900,22419000,5768100,2879100,839700,18589500,371637000,34151400,158229000,75072600,96578100,337815000,315835200,44553600,0.00730911,,0.041689491,0.014363359,0.003695494,0.001844576,0.000537977,0.011909883,0.238099631,0.021880049,0.101373831,0.048097359,0.061875459,0.216430622,0.202348648,0.028544509
-1,G1300710,130,13071,1441697400,2011,10881900,,62206200,26352000,6354900,3060900,2007000,83862900,315612900,67959900,16939800,74610900,125111700,453591000,173846700,19298700,0.007547978,,0.043147889,0.018278454,0.004407929,0.002123122,0.001392109,0.058169558,0.218917576,0.04713881,0.0117499,0.051752122,0.086780832,0.314622888,0.120584736,0.013386096
-1,G1300730,130,13073,796682700,2011,51094800,,72460800,48003300,14283900,4218300,6426000,167236200,238900500,14076000,29502000,68803200,52081200,4132800,24504300,959400,0.064134441,,0.090953149,0.060253976,0.017929221,0.005294831,0.008065946,0.209915692,0.29986907,0.017668264,0.037031054,0.086362111,0.065372576,0.005187511,0.030757917,0.001204244
-1,G1300750,130,13075,603973800,2011,3111300,,29873700,11152800,4010400,1723500,880200,21053700,98011800,20879100,14816700,30424500,55978200,177155100,121090500,13812300,0.005151382,,0.049461914,0.018465702,0.006640023,0.002853601,0.001457348,0.034858631,0.162278231,0.034569546,0.024532024,0.050373874,0.092683159,0.293315869,0.200489657,0.022869038
-1,G1300770,130,13077,1154697300,2011,19900800,,92305800,53965800,12687300,6417900,2832300,309385800,298718100,7730100,48249000,57282300,177308100,730800,64275300,2907900,0.017234647,,0.079939392,0.046735885,0.010987555,0.00555808,0.002452851,0.267936714,0.258698189,0.006694482,0.041784977,0.049608066,0.15355375,0.000632893,0.055664199,0.002518322
-1,G1300790,130,13079,845500500,2011,4436100,,29557800,5346900,724500,214200,5611500,188718300,209988900,29532600,54020700,138218400,66865500,33647400,75528900,3088800,0.005246715,,0.034958939,0.006323947,0.000856889,0.000253341,0.006636897,0.223203061,0.248360468,0.034929134,0.063891979,0.163475243,0.079083927,0.039795837,0.089330403,0.003653221
-1,G1300810,130,13081,727660800,2011,16596900,,36949500,20052000,4935600,2770200,641700,77312700,105713100,26761500,7673400,35339400,54237600,261030600,68010300,9636300,0.022808567,,0.050778467,0.027556796,0.006782831,0.003806994,0.000881867,0.106248268,0.145277992,0.036777438,0.010545298,0.04856576,0.074536927,0.358725659,0.09346429,0.013242846
-1,G1300830,130,13083,451068300,2011,1062900,,28650600,8955000,1498500,483300,422100,244473300,26494200,48120300,15453900,8823600,60445800,4613400,1481400,90000,0.002356406,,0.06351721,0.019852869,0.003322113,0.001071456,0.000935778,0.541987322,0.058736559,0.10668074,0.034260665,0.019561561,0.13400587,0.010227719,0.003284203,0.000199526
-1,G1300850,130,13085,555327900,2011,7722000,,41517000,8994600,2446200,1097100,1824300,358118100,57580200,11632500,7497900,17733600,35756100,65700,3070800,271800,0.013905298,,0.074761236,0.016196917,0.004404965,0.00197559,0.003285086,0.644876838,0.103686849,0.020947084,0.013501753,0.031933566,0.064387365,0.000118308,0.005529706,0.000489441
-1,G1300870,130,13087,1613982600,2011,52280100,,55050300,25347600,6227100,2395800,3182400,53145900,440864100,72971100,92103300,83064600,45393300,442193400,213813900,25949700,0.032391985,,0.03410836,0.015705002,0.00385822,0.001484403,0.001971768,0.032928422,0.273152945,0.045211826,0.057065857,0.051465611,0.028125024,0.27397656,0.132475963,0.016078054
-1,G1300890,130,13089,702255600,2011,6685200,,206061300,158957100,65824200,38088000,6722100,87693300,93169800,4182300,5263200,12297600,8505000,,8657100,149400,0.009519611,,0.293427778,0.2263522,0.093732538,0.054236663,0.009572156,0.124873764,0.132672207,0.005955524,0.007494707,0.017511573,0.012110975,,0.012327563,0.000212743
-1,G1300910,130,13091,1303060500,2011,8691300,,52390800,12110400,2233800,875700,991800,34432200,354486600,34161300,151819200,112995900,82126800,170733600,258957000,26054100,0.006669913,,0.040205961,0.009293813,0.001714272,0.000672033,0.000761131,0.026424099,0.272041551,0.026216204,0.116509709,0.086715774,0.063026084,0.131025075,0.198729836,0.019994544
-1,G1300930,130,13093,1028978100,2011,3274200,,34092900,16193700,3443400,799200,950400,97267500,169253100,28527300,10703700,42618600,56404800,436588200,116133300,12727800,0.003181992,,0.033132775,0.015737653,0.003346427,0.000776693,0.000923635,0.094528251,0.164486591,0.027723914,0.010402262,0.041418374,0.054816327,0.424292995,0.112862752,0.012369359
-1,G1300950,130,13095,866523600,2011,6160500,,72069300,48827700,16494300,10196100,1739700,134215200,144567900,41824800,23295600,83317500,49446900,77308200,145732500,11327400,0.007109443,,0.083170614,0.056348956,0.019035027,0.011766673,0.002007678,0.154889261,0.166836656,0.048267352,0.026883976,0.096151449,0.057063535,0.089216497,0.168180647,0.013072235
-1,G1300970,130,13097,520790400,2011,6554700,,69626700,57704400,15732000,7763400,2286000,187851600,88190100,1680300,14544900,20116800,39268800,75600,9026100,369000,0.012586061,,0.133694285,0.110801582,0.03020793,0.014906957,0.004389482,0.360704806,0.169338951,0.003226442,0.02792851,0.03862744,0.075402312,0.000145164,0.017331541,0.000708538
-1,G1300990,130,13099,1337343300,2011,10498500,,38978100,11304900,2162700,752400,1305900,171943200,282319200,44844300,37343700,58316400,80623800,407620800,179428500,9900900,0.007850266,,0.029145919,0.008453252,0.001617161,0.000562608,0.000976488,0.128570727,0.211104508,0.033532377,0.027923795,0.043606156,0.06028654,0.304798925,0.134167868,0.007403409
-1,G1301010,130,13101,1089651600,2011,1282500,,33407100,7520400,298800,118800,582300,1725300,367444800,19751400,133620300,35334900,6300900,25946100,434953800,21364200,0.001176982,,0.030658515,0.006901656,0.000274216,0.000109026,0.000534391,0.00158335,0.337213106,0.018126344,0.122626627,0.032427704,0.00578249,0.023811372,0.399167771,0.01960645
-1,G1301030,130,13103,1250767800,2011,11702700,,59364000,20863800,5754600,2427300,4613400,14758200,241697700,36045000,143625600,57942000,30736800,91342800,498283200,31610700,0.009356413,,0.047462047,0.016680794,0.004600854,0.001940648,0.003688454,0.011799312,0.193239465,0.028818299,0.114829947,0.046325145,0.024574345,0.073029382,0.398381858,0.025273036
-1,G1301050,130,13105,969186600,2011,59299200,,51461100,15065100,5159700,1749600,11754000,281252700,199948500,12441600,41362200,99483300,164234700,1138500,23971500,864900,0.061184503,,0.053097205,0.015544066,0.005323743,0.001805225,0.012127696,0.290194582,0.206305473,0.012837156,0.042677231,0.102646178,0.169456222,0.001174696,0.024733627,0.000892398
-1,G1301070,130,13107,1787587200,2011,7638300,,85935600,27090000,6088500,1361700,3601800,57545100,409575600,35340300,327174300,124832700,78577200,218544300,367758000,36523800,0.004272966,,0.048073515,0.015154505,0.003405988,0.000761753,0.002014895,0.032191493,0.229122025,0.019769833,0.183025645,0.069833069,0.043957128,0.122256581,0.205728705,0.020431898
-1,G1301090,130,13109,483979500,2011,2721600,,30737700,10259100,2513700,737100,1525500,8950500,96777000,12650400,48195900,22662900,30948300,76482000,130653000,8164800,0.005623379,,0.063510335,0.021197385,0.005193815,0.001522998,0.003151993,0.018493552,0.199960949,0.026138297,0.099582524,0.046826157,0.063945477,0.158027354,0.269955649,0.016870136
-1,G1301110,130,13111,1015928100,2011,11523600,,48575700,6598800,1902600,571500,1635300,721054800,105469200,53319600,7286400,13934700,42008400,528300,1401300,117900,0.011342929,,0.047814112,0.006495342,0.00187277,0.00056254,0.001609661,0.709749834,0.103815615,0.052483635,0.007172161,0.013716227,0.041349777,0.000520017,0.00137933,0.000116052
-1,G1301130,130,13113,516266100,2011,13653900,,72608400,49083300,13136400,5274000,1935900,108192600,109940400,2513700,6061500,14701500,79977600,32400,37872900,1281600,0.026447408,,0.140641425,0.095073645,0.025445018,0.010215662,0.00374981,0.209567508,0.212952971,0.004869001,0.011741038,0.028476594,0.154915459,6.28E-05,0.073359262,0.002482441
-1,G1301150,130,13115,1342831500,2011,20307600,,105208200,44825400,14315400,6545700,3800700,357420600,229067100,182885400,93518100,52903800,182720700,35003700,12298500,2010600,0.01512297,,0.078348028,0.033381254,0.010660608,0.004874551,0.002830363,0.266169359,0.17058514,0.136193856,0.069642468,0.039397199,0.136071205,0.026067083,0.009158632,0.001497284
-1,G1301170,130,13117,640044900,2011,56214000,,117029700,71252100,21020400,7482600,3670200,197091900,53332200,3486600,6457500,15364800,79550100,,7753500,339300,0.087828213,,0.182846078,0.111323596,0.032842071,0.011690742,0.005734285,0.30793449,0.083325717,0.00544743,0.010089136,0.024005816,0.124288312,,0.012113994,0.000530119
-1,G1301190,130,13119,690180300,2011,9231300,,46367100,20924100,6367500,2460600,4835700,230852700,39969900,4155300,8097300,72440100,218276100,425700,25211700,565200,0.013375201,,0.067181141,0.030316861,0.00922585,0.003565155,0.00700643,0.334481729,0.057912259,0.006020601,0.011732152,0.104958226,0.316259534,0.000616795,0.03652915,0.000818916
-1,G1301210,130,13121,1383939000,2011,18363600,,311409900,249117300,123736500,74890800,3126600,286025400,192408300,7533900,20291400,21116700,52216200,83700,22644000,974700,0.013269082,,0.225017071,0.180005983,0.089408926,0.054114235,0.002259204,0.206674861,0.139029466,0.005443809,0.014662062,0.015258404,0.037730131,6.05E-05,0.016361993,0.000704294
-1,G1301230,130,13123,1116156600,2011,11205000,,59464800,8638200,3162600,1192500,591300,799578000,90456300,69916500,13505400,15157800,40759200,909000,1455300,164700,0.010038914,,0.053276395,0.007739237,0.002833473,0.001068398,0.000529764,0.716367219,0.08104266,0.062640404,0.012099915,0.013580352,0.036517456,0.000814402,0.001303849,0.00014756
-1,G1301250,130,13125,374142600,2011,654300,,12782700,1910700,249300,28800,1556100,75066300,103807800,27398700,20656800,45702900,24138900,23332500,35122500,1734300,0.001748798,,0.034165316,0.005106876,0.000666323,7.70E-05,0.004159109,0.200635533,0.277455174,0.073230635,0.055211035,0.122153692,0.064517914,0.062362586,0.093874635,0.004635398
-1,G1301270,130,13127,1124004600,2011,56552400,,75827700,37234800,13212900,7506900,11582100,181800,272534400,466200,94315500,15818400,5959800,486900,231782400,300542400,0.050313317,,0.06746209,0.033126911,0.011755201,0.006678709,0.010304317,0.000161743,0.242467335,0.000414767,0.083910244,0.014073252,0.005302291,0.000433183,0.206211256,0.267385383
-1,G1301290,130,13129,927337500,2011,7375500,,86535900,24641100,9900000,5490000,1309500,255518100,125394300,75399300,51841800,31412700,206062200,39076200,6455700,925200,0.007953415,,0.093316511,0.026571879,0.010675725,0.005920175,0.001412107,0.275539488,0.135219702,0.081307291,0.055903918,0.033874075,0.222208419,0.042138057,0.006961543,0.000997695
